category,number,class,visualFamily,disposition,reason,source,cell
Armor,136,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,135
Armor,137,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,136
Armor,138,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,137
Armor,139,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,138
Armor,140,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,139
Armor,141,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,140
Armor,142,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,141
Armor,143,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,142
Armor,144,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,143
Armor,145,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,144
Armor,146,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,145
Armor,147,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,146
Armor,148,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,147
Armor,149,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,148
Armor,150,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,149
Armor,151,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,150
Armor,152,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,151
Armor,153,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,152
Armor,154,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,153
Armor,155,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,154
Armor,156,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,155
Armor,157,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,156
Armor,158,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,157
Armor,159,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,158
Armor,160,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,159
Armor,161,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,160
Armor,162,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,161
Armor,163,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,162
Armor,164,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,163
Armor,165,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,164
Armor,166,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,165
Armor,167,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,166
Armor,168,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,167
Armor,169,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,168
Armor,170,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,169
Armor,171,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,170
Armor,172,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,171
Armor,173,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,172
Armor,174,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,173
Armor,175,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,174
Armor,176,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,175
Armor,177,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,176
Armor,178,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,177
Armor,179,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,178
Armor,180,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,179
Armor,181,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,180
Armor,182,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,181
Armor,183,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,182
Armor,184,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,183
Armor,185,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,184
Armor,186,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,185
Armor,187,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,186
Armor,188,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,187
Armor,189,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,188
Armor,190,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,189
Armor,191,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,190
Armor,192,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,191
Armor,193,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,192
Armor,194,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,193
Armor,195,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,194
Armor,196,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,195
Armor,197,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,196
Armor,198,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,197
Armor,199,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,198
Armor,200,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,199
Armor,201,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,200
Armor,202,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,201
Armor,203,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,202
Armor,204,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,203
Armor,205,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,204
Armor,206,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,205
Armor,207,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,206
Armor,208,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,207
Armor,209,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,208
Armor,210,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,209
Armor,211,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,210
Armor,212,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,211
Armor,213,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,212
Armor,214,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,213
Armor,215,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,214
Armor,216,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Armor/16x16/Armor_all_16x16.png,215
